Week,None,D0-D4,D1-D4,D2-D4,D3-D4,D4
2000-01-04,57.29,42.71,19.61,7.9,0.0,0.0
2000-01-11,38.2,61.8,24.93,9.9,0.0,0.0
2000-01-18,43.26,56.74,21.75,8.67,0.0,0.0
2000-01-25,30.74,69.26,25.48,10.11,0.0,0.0
2000-02-01,34.99,65.01,28.97,10.22,0.0,0.0
2000-02-08,36.07,63.93,29.39,11.03,0.0,0.0
2000-02-15,47.17,52.83,26.77,9.13,0.0,0.0
2000-02-22,43.35,56.65,30.72,10.95,0.0,0.0
2000-02-29,45.46,54.54,32.56,14.07,0.0,0.0
2000-03-07,45.92,54.08,32.17,15.08,0.0,0.0
2000-03-14,51.59,48.41,30.55,16.07,0.0,0.0
2000-03-21,52.02,47.98,29.82,15.63,0.0,0.0
2000-03-28,54.69,45.31,26.54,12.47,0.0,0.0
2000-04-04,51.49,48.51,25.61,14.46,0.0,0.0
2000-04-11,62.16,37.84,22.19,11.43,0.0,0.0
2000-04-18,53.06,46.94,26.6,14.6,0.0,0.0
2000-04-25,63.2,36.8,20.42,10.91,1.24,0.0
2000-05-02,55.43,44.57,25.69,13.22,1.66,0.0
2000-05-09,62.87,37.13,20.76,10.73,1.39,0.0
2000-05-16,60.21,39.79,23.81,13.02,2.5,0.0
2000-05-23,64.63,35.37,19.99,11.84,3.0,0.0
2000-05-30,62.06,37.94,24.17,13.69,5.09,0.26
2000-06-06,68.61,31.39,17.97,10.7,4.52,0.25
2000-06-13,63.01,36.99,19.72,11.9,6.13,1.28
2000-06-20,64.25,35.75,19.13,11.86,5.62,1.37
2000-06-27,55.16,44.84,23.72,12.48,4.48,1.66
2000-07-04,57.5,42.5,17.76,8.15,4.28,1.26
2000-07-11,56.43,43.57,20.31,8.11,4.65,1.65
2000-07-18,55.65,44.35,18.87,7.42,4.57,1.77
2000-07-25,56.81,43.19,19.24,7.88,4.36,2.16
2000-08-01,58.33,41.67,20.29,8.74,4.13,2.01
2000-08-08,48.87,51.13,24.5,10.76,4.47,2.14
2000-08-15,56.7,43.3,23.11,10.95,3.69,1.66
2000-08-22,49.9,50.1,29.13,13.89,5.39,2.39
2000-08-29,52.85,47.15,27.02,13.24,5.74,2.06
2000-09-05,52.06,47.94,29.06,16.22,6.75,2.18
2000-09-12,52.86,47.14,32.28,20.28,7.44,1.43
2000-09-19,51.09,48.91,33.37,21.9,7.0,1.37
2000-09-26,51.58,48.42,32.09,20.06,5.76,0.62
2000-10-03,39.53,60.47,40.99,26.17,6.99,0.74
2000-10-10,40.51,59.49,41.03,24.29,5.87,0.46
2000-10-17,40.2,59.8,40.97,22.21,7.09,1.05
2000-10-24,35.77,64.23,39.24,17.21,7.69,1.69
2000-10-31,40.25,59.75,34.7,16.97,9.1,2.63
2000-11-07,54.68,45.32,19.92,12.44,7.49,0.99
2000-11-14,69.11,30.89,15.81,9.97,4.87,0.6
2000-11-21,70.05,29.95,14.8,8.94,2.21,0.0
2000-11-28,64.43,35.57,16.21,9.04,0.71,0.0
2000-12-05,66.14,33.86,16.74,9.06,0.81,0.14
2000-12-12,72.21,27.79,14.26,7.76,0.92,0.21
2000-12-19,75.39,24.61,12.82,6.29,0.74,0.25
2000-12-26,76.73,23.27,12.05,6.28,0.8,0.3
2001-01-02,70.82,29.18,13.94,6.15,0.96,0.33
2001-01-09,68.35,31.65,14.3,6.53,1.42,0.33
2001-01-16,74.71,25.29,12.07,5.13,1.29,0.28
2001-01-23,56.57,43.43,12.85,5.71,0.96,0.35
2001-01-30,67.34,32.66,9.92,4.19,0.74,0.29
2001-02-06,67.59,32.41,10.15,4.57,0.86,0.28
2001-02-13,62.79,37.21,22.19,5.6,1.61,0.61
2001-02-20,65.55,34.45,21.69,5.63,1.72,0.64
2001-02-27,70.78,29.22,18.22,4.76,1.45,0.61
2001-03-06,72.05,27.95,17.88,4.61,1.39,0.59
2001-03-13,71.45,28.55,17.7,7.91,1.33,0.59
2001-03-20,65.95,34.05,21.51,9.91,1.51,0.68
2001-03-27,68.45,31.55,17.76,8.33,1.23,0.54
2001-04-03,61.84,38.16,20.58,10.13,1.42,0.18
2001-04-10,70.26,29.74,17.78,8.48,1.2,0.17
2001-04-17,70.65,29.35,17.9,8.53,1.29,0.22
2001-04-24,70.52,29.48,18.55,8.63,1.29,0.22
2001-05-01,69.08,30.92,20.9,8.73,1.29,0.22
2001-05-08,60.26,39.74,23.89,11.03,1.66,0.22
2001-05-15,59.35,40.65,26.7,12.82,2.34,0.38
2001-05-22,61.28,38.72,26.73,11.17,2.15,0.41
2001-05-29,62.43,37.57,25.26,11.36,2.05,0.41
2001-06-05,60.31,39.69,26.98,13.08,2.34,0.4
2001-06-12,68.35,31.65,21.28,10.63,1.7,0.08
2001-06-19,57.18,42.82,24.49,14.49,1.92,0.0
2001-06-26,54.68,45.32,26.1,16.37,1.99,0.0
2001-07-03,59.65,40.35,22.56,14.89,3.35,0.0
2001-07-10,57.32,42.68,25.8,16.77,3.79,0.0
2001-07-17,51.02,48.98,26.2,17.69,3.56,0.0
2001-07-24,47.18,52.82,27.64,17.01,3.53,0.0
2001-07-31,55.8,44.2,25.95,14.86,4.37,0.0
2001-08-07,48.63,51.37,31.03,18.45,5.23,0.0
2001-08-14,51.19,48.81,30.88,18.58,5.0,0.0
2001-08-21,54.08,45.92,30.97,19.19,7.18,0.0
2001-08-28,60.22,39.78,25.47,16.68,7.11,0.0
2001-09-04,57.91,42.09,23.9,15.81,7.43,0.0
2001-09-11,57.43,42.57,25.16,16.66,7.83,0.0
2001-09-18,59.46,40.54,24.78,16.66,7.83,0.0
2001-09-25,63.35,36.65,23.78,16.54,7.84,0.0
2001-10-02,62.99,37.01,23.64,15.84,8.06,0.0
2001-10-09,60.29,39.71,24.41,15.84,8.36,0.0
2001-10-16,61.31,38.69,23.97,16.01,8.36,0.0
2001-10-23,56.51,43.49,26.29,16.48,8.36,0.0
2001-10-30,53.64,46.36,29.86,17.47,8.33,0.0
2001-11-06,51.46,48.54,31.16,18.65,9.54,0.0
2001-11-13,38.78,61.22,39.14,23.13,11.41,0.0
2001-11-20,48.93,51.07,32.76,20.55,9.25,0.0
2001-11-27,52.79,47.21,31.75,19.99,9.13,0.0
2001-12-04,44.08,55.92,38.67,23.69,9.42,0.0
2001-12-11,54.54,45.46,31.03,18.3,7.26,0.0
2001-12-18,46.77,53.23,36.96,23.03,8.65,0.0
2001-12-25,46.66,53.34,36.36,22.6,8.12,0.0
2002-01-01,46.54,53.46,36.64,22.71,8.75,0.0
2002-01-08,54.46,45.54,29.01,16.94,5.27,0.0
2002-01-15,52.93,47.07,28.13,15.26,4.82,0.0
2002-01-22,52.81,47.19,27.55,14.84,4.72,0.0
2002-01-29,52.12,47.88,27.05,13.95,4.43,0.0
2002-02-05,42.35,57.65,32.1,16.52,5.51,0.0
2002-02-12,41.34,58.66,33.81,16.58,5.27,0.0
2002-02-19,49.28,50.72,29.58,14.01,4.71,0.0
2002-02-26,36.12,63.88,36.22,18.11,5.76,0.0
2002-03-05,46.85,53.15,30.53,15.17,4.73,0.0
2002-03-12,41.19,58.81,36.71,18.01,5.65,0.0
2002-03-19,42.55,57.45,34.08,16.78,5.53,0.0
2002-03-26,34.39,65.61,41.48,23.37,6.43,0.0
2002-04-02,35.89,64.11,41.21,24.45,5.23,0.0
2002-04-09,45.28,54.72,35.58,21.53,4.68,0.0
2002-04-16,39.5,60.5,43.21,27.43,6.75,0.0
2002-04-23,45.12,54.88,36.06,24.9,7.83,0.0
2002-04-30,46.16,53.84,35.84,25.89,9.98,0.23
2002-05-07,36.39,63.61,43.96,31.68,11.4,0.61
2002-05-14,38.56,61.44,46.77,31.34,16.44,0.65
2002-05-21,47.59,52.41,37.04,25.4,14.1,0.51
2002-05-28,45.99,54.01,38.02,25.83,14.72,2.28
2002-06-04,39.99,60.01,37.23,25.07,14.08,2.26
2002-06-11,37.84,62.16,45.2,30.35,16.68,2.07
2002-06-18,42.7,57.3,39.23,26.56,14.98,2.07
2002-06-25,37.74,62.26,47.82,33.47,19.92,3.5
2002-07-02,40.93,59.07,40.22,28.96,17.48,4.42
2002-07-09,40.37,59.63,39.93,27.69,17.14,4.6
2002-07-16,40.01,59.99,40.55,28.44,17.81,4.61
2002-07-23,34.92,65.08,43.01,30.0,18.84,5.0
2002-07-30,34.13,65.87,42.15,28.95,18.8,5.1
2002-08-06,34.11,65.89,41.85,29.9,19.4,5.83
2002-08-13,34.39,65.61,42.19,29.53,19.56,6.22
2002-08-20,35.1,64.9,49.06,35.12,23.71,7.85
2002-08-27,40.95,59.05,41.2,29.48,19.63,6.19
2002-09-03,32.08,67.92,49.95,36.13,21.43,6.23
2002-09-10,40.62,59.38,45.64,31.78,17.15,4.18
2002-09-17,28.58,71.42,53.51,37.09,19.92,3.88
2002-09-24,43.09,56.91,44.05,29.83,15.7,2.75
2002-10-01,29.08,70.92,48.59,33.39,17.84,3.14
2002-10-08,40.47,59.53,41.94,27.05,14.09,1.75
2002-10-15,32.3,67.7,49.81,31.25,15.86,1.34
2002-10-22,45.96,54.04,40.48,25.38,12.93,1.12
2002-10-29,49.03,50.97,39.11,24.8,12.63,1.13
2002-11-05,49.14,50.86,40.23,25.19,12.32,1.11
2002-11-12,50.54,49.46,35.81,22.2,11.31,0.93
2002-11-19,41.05,58.95,41.88,26.28,13.58,1.15
2002-11-26,50.95,49.05,34.65,21.91,11.31,0.93
2002-12-03,41.04,58.96,42.04,26.6,13.25,1.09
2002-12-10,48.6,51.4,36.59,25.7,11.41,1.05
2002-12-17,42.27,57.73,42.57,30.77,13.9,1.28
2002-12-24,52.59,47.41,35.2,25.61,11.62,1.07
2002-12-31,44.95,55.05,41.24,30.33,14.26,1.28
2003-01-07,42.38,57.62,42.57,31.21,16.3,1.69
2003-01-14,42.22,57.78,44.01,32.18,18.37,2.58
2003-01-21,49.63,50.37,37.02,27.34,17.16,1.97
2003-01-28,48.7,51.3,37.13,27.49,17.43,2.09
2003-02-04,47.94,52.06,37.11,26.75,17.16,1.88
2003-02-11,36.52,63.48,45.28,32.81,20.66,2.32
2003-02-18,48.11,51.89,37.05,26.67,16.81,1.74
2003-02-25,39.15,60.85,43.43,32.48,19.93,2.08
2003-03-04,47.21,52.79,37.46,27.18,16.63,1.67
2003-03-11,45.45,54.55,37.46,27.04,16.13,1.41
2003-03-18,43.14,56.86,40.56,26.47,16.03,1.41
2003-03-25,44.4,55.6,40.11,25.75,14.29,1.02
2003-04-01,44.69,55.31,37.29,24.45,13.03,0.49
2003-04-08,46.7,53.3,35.89,22.71,12.35,0.22
2003-04-15,45.21,54.79,36.32,22.76,12.1,0.19
2003-04-22,46.7,53.3,35.85,22.73,11.99,0.22
2003-04-29,42.38,57.62,36.55,23.63,10.89,0.22
2003-05-06,45.78,54.22,35.82,19.59,9.08,0.22
2003-05-13,50.04,49.96,35.08,17.74,8.67,0.52
2003-05-20,45.97,54.03,42.67,25.49,10.15,0.6
2003-05-27,46.91,53.09,41.97,24.58,10.24,0.6
2003-06-03,45.48,54.52,41.88,24.54,10.13,0.61
2003-06-10,46.64,53.36,39.21,23.86,10.24,1.02
2003-06-17,48.62,51.38,35.41,22.01,10.93,1.0
2003-06-24,48.67,51.33,34.95,22.08,10.71,0.88
2003-07-01,51.8,48.2,30.67,21.72,10.83,0.76
2003-07-08,53.26,46.74,29.54,22.25,11.46,0.81
2003-07-15,46.28,53.72,31.88,23.75,12.51,0.81
2003-07-22,46.13,53.87,38.33,26.04,14.84,1.66
2003-07-29,44.96,55.04,47.09,28.89,15.11,2.15
2003-08-05,42.78,57.22,48.05,30.07,14.93,1.98
2003-08-12,41.14,58.86,48.86,32.48,15.35,1.95
2003-08-19,45.33,54.67,41.47,28.56,14.52,1.77
2003-08-26,43.51,56.49,45.88,31.15,15.77,1.84
2003-09-02,45.79,54.21,43.88,28.79,14.29,1.61
2003-09-09,45.44,54.56,45.44,31.54,15.09,1.85
2003-09-16,47.29,52.71,42.09,28.84,14.35,1.83
2003-09-23,46.88,53.12,42.1,28.31,14.09,1.73
2003-09-30,48.06,51.94,40.51,27.73,14.1,1.75
2003-10-07,50.09,49.91,40.49,28.14,13.99,1.73
2003-10-14,49.33,50.67,38.95,28.57,14.64,1.71
2003-10-21,47.73,52.27,39.05,28.94,14.43,1.7
2003-10-28,46.26,53.74,40.82,29.36,15.27,2.12
2003-11-04,47.27,52.73,40.11,28.37,15.34,2.18
2003-11-11,46.21,53.79,40.91,28.55,15.41,2.79
2003-11-18,47.49,52.51,40.55,28.21,14.79,2.65
2003-11-25,41.22,58.78,47.93,33.55,17.65,3.29
2003-12-02,42.03,57.97,47.76,33.57,17.27,3.35
2003-12-09,41.41,58.59,47.89,33.75,17.19,3.3
2003-12-16,50.8,49.2,39.77,28.36,14.67,2.82
2003-12-23,50.53,49.47,39.78,28.32,14.74,3.11
2003-12-30,43.82,56.18,45.81,33.78,15.99,3.4
2004-01-06,42.23,57.77,45.97,32.54,16.24,3.71
2004-01-13,42.43,57.57,44.4,31.74,15.93,3.15
2004-01-20,44.9,55.1,43.84,31.27,15.59,2.89
2004-01-27,45.58,54.42,42.55,30.97,15.55,3.01
2004-02-03,45.58,54.42,41.87,30.83,14.96,2.97
2004-02-10,50.78,49.22,34.36,25.63,12.11,2.36
2004-02-17,46.59,53.41,41.29,30.75,14.44,2.83
2004-02-24,47.71,52.29,40.97,30.75,14.71,2.83
2004-03-02,48.59,51.41,39.19,28.27,12.54,2.08
2004-03-09,55.32,44.68,32.14,22.99,10.41,1.61
2004-03-16,51.17,48.83,37.71,27.07,12.34,1.93
2004-03-23,52.42,47.58,32.06,22.71,10.57,1.61
2004-03-30,51.68,48.32,31.21,22.67,10.93,1.61
2004-04-06,51.09,48.91,30.09,21.15,8.61,0.54
2004-04-13,49.98,50.02,30.43,21.08,8.65,0.68
2004-04-20,47.96,52.04,32.0,21.72,9.1,0.7
2004-04-27,49.85,50.15,32.45,21.66,8.82,0.7
2004-05-04,45.83,54.17,39.69,26.71,12.02,1.08
2004-05-11,50.73,49.27,32.68,22.53,10.32,0.91
2004-05-18,51.76,48.24,31.18,21.26,10.15,0.93
2004-05-25,42.32,57.68,39.93,25.89,12.92,0.81
2004-06-01,50.99,49.01,32.87,21.51,10.7,0.67
2004-06-08,47.21,52.79,38.56,25.83,12.67,0.58
2004-06-15,56.65,43.35,31.4,21.27,10.49,1.07
2004-06-22,59.0,41.0,30.14,20.3,9.34,1.02
2004-06-29,57.91,42.09,28.2,19.67,9.23,1.02
2004-07-06,54.46,45.54,33.74,23.45,10.57,1.2
2004-07-13,53.65,46.35,33.47,24.19,10.62,1.2
2004-07-20,54.74,45.26,28.73,20.19,8.87,1.19
2004-07-27,55.17,44.83,32.65,23.69,10.73,1.38
2004-08-03,52.57,47.43,28.38,20.09,9.14,1.15
2004-08-10,54.03,45.97,32.95,23.82,11.35,1.26
2004-08-17,56.49,43.51,30.78,19.75,10.02,1.05
2004-08-24,58.14,41.86,30.1,19.26,9.72,1.03
2004-08-31,59.13,40.87,29.74,19.0,9.64,1.01
2004-09-07,61.36,38.64,30.98,22.46,10.71,1.18
2004-09-14,59.55,40.45,30.95,22.18,10.27,0.96
2004-09-21,58.68,41.32,25.58,18.37,8.11,0.78
2004-09-28,56.52,43.48,30.51,21.82,9.69,0.93
2004-10-05,56.61,43.39,27.01,18.03,7.86,0.78
2004-10-12,59.84,40.16,26.47,17.77,8.06,0.83
2004-10-19,57.79,42.21,30.75,20.68,9.62,0.97
2004-10-26,58.84,41.16,29.78,19.25,8.34,0.93
2004-11-02,63.39,36.61,23.89,15.99,6.97,0.78
2004-11-09,63.54,36.46,23.86,15.12,6.73,0.78
2004-11-16,62.97,37.03,23.88,14.84,6.69,0.78
2004-11-23,60.06,39.94,28.44,17.69,7.89,0.93
2004-11-30,65.9,34.1,22.55,13.97,5.43,0.78
2004-12-07,63.43,36.57,27.02,16.49,6.49,0.93
2004-12-14,64.29,35.71,26.88,16.09,6.26,0.9
2004-12-21,62.66,37.34,27.13,16.58,6.39,0.92
2004-12-28,61.24,38.76,27.1,16.51,6.53,0.92
2005-01-04,63.02,36.98,25.64,15.39,5.91,0.77
2005-01-11,60.09,39.91,24.36,13.64,4.85,0.75
2005-01-18,67.41,32.59,20.27,11.19,4.01,0.6
2005-01-25,67.27,32.73,20.59,11.29,4.18,0.6
2005-02-01,67.34,32.66,23.77,11.89,4.07,0.6
2005-02-08,67.62,32.38,23.34,11.78,4.7,0.87
2005-02-15,67.23,32.77,22.76,11.86,4.82,0.87
2005-02-22,60.35,39.65,27.17,15.41,5.84,1.04
2005-03-01,67.92,32.08,22.31,13.59,4.6,1.1
2005-03-08,66.49,33.51,22.36,14.03,4.64,1.11
2005-03-15,66.28,33.72,22.42,14.68,5.59,1.31
2005-03-22,66.63,33.37,22.42,14.68,5.59,1.31
2005-03-29,68.7,31.3,21.66,13.81,4.87,1.26
2005-04-05,69.38,30.62,21.03,13.66,4.75,1.21
2005-04-12,72.58,27.42,19.59,12.9,4.6,1.24
2005-04-19,64.28,35.72,22.16,13.99,5.77,1.53
2005-04-26,64.33,35.67,22.14,13.3,4.75,0.85
2005-05-03,55.75,44.25,21.78,13.19,4.64,0.67
2005-05-10,60.28,39.72,18.81,11.07,2.75,0.0
2005-05-17,66.31,33.69,17.83,8.71,1.58,0.0
2005-05-24,62.64,37.36,18.7,8.92,1.58,0.0
2005-05-31,62.2,37.8,19.92,8.82,1.58,0.0
2005-06-07,62.43,37.57,22.58,7.39,0.9,0.0
2005-06-14,66.23,33.77,20.23,6.41,0.42,0.0
2005-06-21,59.48,40.52,22.96,7.59,0.0,0.0
2005-06-28,52.82,47.18,25.21,9.73,0.71,0.0
2005-07-05,60.02,39.98,22.5,9.55,1.37,0.0
2005-07-12,62.07,37.93,22.1,8.76,1.15,0.0
2005-07-19,59.73,40.27,23.69,9.91,1.26,0.0
2005-07-26,56.87,43.13,24.08,10.06,1.62,0.0
2005-08-02,56.22,43.78,24.48,10.28,1.54,0.0
2005-08-09,56.5,43.5,23.18,9.41,1.53,0.0
2005-08-16,58.56,41.44,21.2,8.17,0.83,0.0
2005-08-23,61.49,38.51,19.6,7.56,0.7,0.0
2005-08-30,62.39,37.61,18.32,7.11,0.7,0.0
2005-09-06,60.49,39.51,18.53,7.94,0.95,0.0
2005-09-13,57.49,42.51,20.46,8.24,1.16,0.0
2005-09-20,57.29,42.71,21.76,7.56,0.83,0.0
2005-09-27,59.57,40.43,19.82,6.01,0.62,0.0
2005-10-04,59.91,40.09,20.92,5.7,0.68,0.0
2005-10-11,56.87,43.13,18.93,5.56,0.84,0.0
2005-10-18,57.33,42.67,18.55,5.11,0.8,0.0
2005-10-25,53.45,46.55,20.22,5.3,1.0,0.0
2005-11-01,48.54,51.46,21.96,5.48,1.0,0.0
2005-11-08,54.85,45.15,20.03,3.81,0.75,0.0
2005-11-15,54.95,45.05,19.49,4.91,0.8,0.0
2005-11-22,56.83,43.17,18.73,5.59,0.8,0.0
2005-11-29,58.88,41.12,17.78,5.58,0.88,0.0
2005-12-06,54.74,45.26,22.09,6.06,1.39,0.0
2005-12-13,53.39,46.61,22.6,6.72,1.66,0.0
2005-12-20,53.89,46.11,22.78,7.4,2.8,0.54
2005-12-27,61.36,38.64,18.9,6.14,2.34,0.45
2006-01-03,57.05,42.95,21.29,7.49,2.95,0.61
2006-01-10,60.39,39.61,18.58,6.77,3.06,0.55
2006-01-17,54.33,45.67,25.49,8.55,3.74,0.76
2006-01-24,56.51,43.49,25.25,10.81,4.57,0.87
2006-01-31,56.82,43.18,27.24,11.28,4.35,0.54
2006-02-07,59.73,40.27,23.82,11.56,5.1,0.51
2006-02-14,60.51,39.49,23.54,11.92,5.32,0.48
2006-02-21,60.36,39.64,23.88,12.75,5.5,0.53
2006-02-28,57.25,42.75,25.16,13.72,5.98,1.02
2006-03-07,52.3,47.7,31.56,18.03,8.31,1.22
2006-03-14,54.05,45.95,31.3,18.2,8.07,1.36
2006-03-21,51.39,48.61,25.01,13.81,4.21,0.94
2006-03-28,51.43,48.57,26.23,13.98,3.53,0.94
2006-04-04,47.69,52.31,31.2,15.04,4.08,1.12
2006-04-11,53.14,46.86,26.4,13.82,3.31,0.94
2006-04-18,47.57,52.43,32.78,18.7,5.55,1.27
2006-04-25,48.76,51.24,32.39,18.56,6.78,1.23
2006-05-02,52.66,47.34,25.08,12.93,4.64,1.52
2006-05-09,48.37,51.63,26.08,12.41,6.96,1.7
2006-05-16,53.39,46.61,25.06,12.98,6.84,1.36
2006-05-23,54.59,45.41,27.18,13.92,7.13,1.36
2006-05-30,55.21,44.79,24.55,12.44,5.75,1.08
2006-06-06,51.41,48.59,31.28,18.11,8.27,1.18
2006-06-13,51.54,48.46,29.38,16.43,8.18,0.98
2006-06-20,51.75,48.25,28.34,16.51,7.99,0.98
2006-06-27,52.73,47.27,29.36,16.06,7.51,1.05
2006-07-04,52.67,47.33,31.78,16.51,7.07,0.79
2006-07-11,48.7,51.3,33.88,14.57,4.46,0.52
2006-07-18,46.87,53.13,40.5,21.64,6.14,0.84
2006-07-25,45.95,54.05,41.74,24.33,9.46,1.04
2006-08-01,38.54,61.46,48.43,28.69,11.34,1.25
2006-08-08,36.4,63.6,49.36,30.93,12.09,1.9
2006-08-15,35.8,64.2,49.16,29.86,11.34,2.01
2006-08-22,35.5,64.5,47.98,29.16,11.04,2.0
2006-08-29,36.7,63.3,43.95,24.6,9.96,1.74
2006-09-05,39.05,60.95,41.28,23.25,9.56,1.04
2006-09-12,51.69,48.31,33.55,18.46,8.6,1.21
2006-09-19,43.28,56.72,36.79,16.49,7.52,0.3
2006-09-26,45.12,54.88,32.93,16.3,6.61,0.14
2006-10-03,44.59,55.41,34.48,16.53,6.81,0.14
2006-10-10,54.18,45.82,29.34,14.04,5.58,0.2
2006-10-17,46.86,53.14,33.06,16.35,6.33,0.28
2006-10-24,49.86,50.14,31.56,16.59,6.11,0.0
2006-10-31,52.03,47.97,29.97,15.54,6.04,0.0
2006-11-07,56.23,43.77,27.29,13.89,5.7,0.0
2006-11-14,54.91,45.09,27.55,13.89,5.83,0.0
2006-11-21,56.51,43.49,26.09,13.51,6.39,0.17
2006-11-28,57.24,42.76,26.14,13.97,7.42,0.26
2006-12-05,61.31,38.69,21.0,10.97,5.13,0.15
2006-12-12,52.24,47.76,25.65,13.51,6.23,0.61
2006-12-19,46.13,53.87,26.52,13.71,6.2,0.61
2006-12-26,47.52,52.48,25.53,13.03,5.86,0.48
2007-01-02,53.56,46.44,21.41,10.54,4.95,0.28
2007-01-09,55.04,44.96,21.6,11.25,5.24,0.28
2007-01-16,57.58,42.42,20.86,10.91,5.02,0.26
2007-01-23,60.63,39.37,20.87,11.16,4.43,0.18
2007-01-30,56.32,43.68,25.58,13.73,5.32,0.21
2007-02-06,56.98,43.02,21.08,11.8,4.45,0.18
2007-02-13,53.25,46.75,26.11,14.65,5.62,0.22
2007-02-20,54.99,45.01,22.63,12.13,4.51,0.15
2007-02-27,57.65,42.35,21.09,11.16,3.86,0.15
2007-03-06,56.02,43.98,23.52,12.11,3.87,0.18
2007-03-13,50.19,49.81,26.42,13.13,5.48,0.18
2007-03-20,50.78,49.22,22.53,11.14,4.5,0.15
2007-03-27,47.19,52.81,27.57,11.71,3.91,0.0
2007-04-03,50.62,49.38,30.59,10.46,3.05,0.0
2007-04-10,51.67,48.33,26.59,9.39,2.51,0.0
2007-04-17,53.97,46.03,26.25,11.1,2.88,0.0
2007-04-24,53.63,46.37,26.49,11.59,3.38,0.0
2007-05-01,53.61,46.39,27.16,12.43,3.95,0.0
2007-05-08,54.45,45.55,26.41,12.17,4.28,0.0
2007-05-15,51.23,48.77,32.85,16.01,5.49,0.0
2007-05-22,52.34,47.66,28.31,14.52,5.56,0.0
2007-05-29,51.1,48.9,28.34,14.76,5.76,0.0
2007-06-05,48.65,51.35,33.78,16.95,6.47,0.38
2007-06-12,49.43,50.57,33.49,18.28,6.47,0.89
2007-06-19,50.37,49.63,28.58,15.94,6.3,1.0
2007-06-26,46.43,53.57,34.34,19.08,7.36,0.92
2007-07-03,46.17,53.83,34.54,18.52,7.09,0.77
2007-07-10,41.84,58.16,39.24,19.4,6.33,0.51
2007-07-17,45.56,54.44,35.47,16.51,5.28,0.43
2007-07-24,42.98,57.02,36.65,20.85,5.28,0.33
2007-07-31,41.65,58.35,38.63,24.03,5.66,0.55
2007-08-07,33.83,66.17,46.95,30.01,8.35,1.53
2007-08-14,34.79,65.21,48.17,32.85,10.01,2.34
2007-08-21,35.35,64.65,48.75,33.29,12.5,2.86
2007-08-28,43.48,56.52,38.29,27.69,10.7,2.32
2007-09-04,38.48,61.52,45.48,32.33,12.17,2.4
2007-09-11,40.41,59.59,44.45,32.11,12.31,2.82
2007-09-18,47.96,52.04,36.68,26.8,10.22,1.93
2007-09-25,47.87,52.13,36.8,25.09,9.86,1.9
2007-10-02,40.7,59.3,43.76,29.63,11.99,3.35
2007-10-09,47.53,52.47,36.63,25.06,10.36,2.95
2007-10-16,48.02,51.98,36.76,25.25,10.97,3.61
2007-10-23,45.22,54.78,38.84,26.38,10.59,3.97
2007-10-30,55.08,44.92,29.37,19.13,6.59,1.84
2007-11-06,52.4,47.6,29.78,19.22,6.69,2.06
2007-11-13,42.19,57.81,36.11,22.52,7.55,2.72
2007-11-20,39.56,60.44,36.97,22.42,8.06,2.93
2007-11-27,43.76,56.24,37.42,22.73,8.04,2.88
2007-12-04,41.44,58.56,36.33,20.68,6.15,3.24
2007-12-11,50.5,49.5,29.71,17.47,5.36,3.13
2007-12-18,52.23,47.77,28.97,17.43,5.36,3.13
2007-12-25,52.22,47.78,28.85,17.36,5.35,3.13
2008-01-01,49.27,50.73,29.21,17.04,4.81,1.99
2008-01-08,47.79,52.21,29.59,15.25,3.94,2.09
2008-01-15,46.72,53.28,29.82,16.03,3.71,1.82
2008-01-22,48.3,51.7,28.81,14.94,3.47,1.82
2008-01-29,47.79,52.21,26.38,13.53,3.67,1.91
2008-02-05,48.18,51.82,26.11,12.86,3.4,1.8
2008-02-12,45.87,54.13,25.05,12.62,3.41,1.8
2008-02-19,46.56,53.44,29.71,15.31,4.03,2.06
2008-02-26,51.42,48.58,24.39,12.58,2.8,0.91
2008-03-04,51.91,48.09,28.46,15.26,3.28,0.89
2008-03-11,53.96,46.04,22.73,12.0,2.22,0.32
2008-03-18,53.99,46.01,24.77,11.38,2.22,0.09
2008-03-25,54.17,45.83,23.62,10.51,2.1,0.0
2008-04-01,52.47,47.53,28.36,9.72,2.85,0.0
2008-04-08,55.89,44.11,22.25,6.68,2.19,0.0
2008-04-15,54.53,45.47,26.78,9.61,2.36,0.29
2008-04-22,54.54,45.46,26.92,9.15,2.51,0.29
2008-04-29,52.03,47.97,27.29,10.49,2.48,0.29
2008-05-06,52.6,47.4,25.61,8.74,2.2,0.0
2008-05-13,53.82,46.18,24.56,8.62,2.09,0.0
2008-05-20,54.3,45.7,25.19,8.64,1.55,0.0
2008-05-27,60.0,40.0,21.53,8.12,1.64,0.0
2008-06-03,58.46,41.54,23.08,8.57,1.78,0.0
2008-06-10,52.1,47.9,23.7,9.41,2.35,0.0
2008-06-17,52.13,47.87,30.23,12.1,4.28,0.32
2008-06-24,51.81,48.19,29.34,11.83,4.54,0.41
2008-07-01,52.26,47.74,28.07,12.06,4.36,0.79
2008-07-08,51.86,48.14,27.55,11.88,4.16,0.88
2008-07-15,51.87,48.13,27.07,10.81,3.47,0.83
2008-07-22,56.05,43.95,23.05,9.17,3.34,1.02
2008-07-29,57.11,42.89,23.63,10.59,3.65,0.81
2008-08-05,55.37,44.63,23.7,10.91,3.63,0.81
2008-08-12,56.58,43.42,22.9,10.79,3.7,0.8
